ip.id,tcp.time_relative
0x6594,16.270939000
0x6595,16.283345000
0x6597,16.296051000
0x6598,16.308972000
0x6599,16.319768000
0x659a,16.331616000
0x659c,16.344211000
0x659d,16.356091000
0x659e,16.367833000
0x659f,16.379928000
0x65a0,16.392015000
0x65a1,16.404177000
0x65a2,16.416200000
0x65a3,16.429175000
0x65a4,16.441343000
0x65a5,16.453118000
0x65a6,16.466708000
0x65a7,16.477585000
0x65a8,16.490615000
0x65a9,16.501419000
0x65aa,16.517584000
0x65ab,16.525876000
0x65ac,16.537418000
0x65ad,16.549645000
0x65ae,16.562129000
0x65af,16.576629000
0x65b0,16.585798000
0x65b1,16.601121000
0x65b2,16.610959000
0x65b3,16.624429000
0x65b4,16.634707000
0x65b5,16.646345000
0x65b6,16.661484000
0x65b7,16.671263000
0x65b9,16.682729000
0x65ba,16.696557000
0x65bb,16.709633000
0x65bc,16.719227000
0x65bd,16.731175000
0x65be,16.743393000
0x65bf,16.755588000
0x65c0,16.767753000
0x65c1,16.779884000
0x65c2,16.791663000
0x65c3,16.804124000
0x65c4,16.816849000
0x65c5,16.828871000
0x65c6,16.840782000
0x65c7,16.852699000
0x65c8,16.864941000
0x65c9,16.877038000
0x65ca,16.890300000
0x65cb,16.901106000
0x65cc,16.913224000
0x65cd,16.927838000
0x65ce,16.937185000
0x65cf,16.949406000
0x65d0,16.961692000
0x65d1,16.974519000
0x65d2,16.985544000
0x65d3,17.000059000
0x65d4,17.010607000
0x65d5,17.024101000
0x65d6,17.035625000
0x65d7,17.046138000
0x65d8,17.059658000
0x65d9,17.070685000
0x65da,17.083055000
0x65db,17.094923000
0x65dc,17.106693000
0x65dd,17.118701000
0x65de,17.131182000
0x65df,17.144045000
0x65e0,17.155000000
0x65e1,17.170148000
0x65e2,17.179595000
0x65e3,17.194278000
0x65e4,17.204029000
0x65e5,17.218426000
0x65e6,17.228218000
0x65e7,17.239992000
0x65e8,17.254870000
0x65e9,17.264762000
0x65ea,17.277512000
0x65eb,17.289617000
0x65ec,17.300771000
0x65ed,17.312570000
0x65ee,17.324962000
