ip.id,tcp.time_relative
0x64a0,14.308287000
0x64a1,14.331255000
0x64a2,14.331256000
0x64a3,14.356655000
0x64a4,14.356656000
0x64a5,14.356695000
0x64a6,14.379849000
0x64a7,14.379851000
0x64a8,14.392008000
0x64a9,14.406002000
0x64aa,14.441176000
0x64ab,14.455198000
0x64ac,14.464984000
0x64ad,14.489729000
0x64ae,14.489731000
0x64af,14.516710000
0x64b0,14.516711000
0x64b1,14.516808000
0x64b2,14.538440000
0x64b3,14.538441000
0x64b4,14.561517000
0x64b5,14.561519000
0x64b6,14.586750000
0x64b7,14.586751000
0x64b8,14.601241000
0x64b9,14.623700000
0x64ba,14.623701000
0x64bb,14.646375000
0x64bc,14.646377000
0x64bd,14.671372000
0x64be,14.671373000
0x64bf,14.684356000
0x64c0,14.706610000
0x64c1,14.706611000
0x64c2,14.706645000
0x64c3,14.731860000
0x64c4,14.731861000
0x64c5,14.746405000
0x64c6,14.747962000
0x64c7,14.782526000
0x64c8,14.797011000
0x64c9,14.803994000
0x64ca,14.828560000
0x64cb,14.828563000
0x64cc,14.852818000
0x64cd,14.852820000
0x64ce,14.852849000
0x64cf,14.876907000
0x64d0,14.876908000
0x64d1,14.901249000
0x64d2,14.901250000
0x64d3,14.925277000
0x64d4,14.925278000
0x64d5,14.938837000
0x64d6,14.962523000
0x64d7,14.962524000
0x64d8,14.984804000
0x64d9,14.984805000
0x64da,15.010978000
0x64db,15.010979000
0x64dc,15.026526000
0x64dd,15.047945000
0x64de,15.047946000
0x64df,15.047973000
0x64e0,15.069866000
0x64e1,15.069868000
0x64e2,15.094680000
0x64e3,15.094681000
0x64e4,15.106871000
0x64e5,15.130754000
0x64e6,15.130755000
0x64e7,15.143912000
0x64e8,15.203260000
0x64e9,15.203260000
0x64ea,15.203263000
0x64eb,15.203263000
0x64ec,15.203281000
0x64ed,15.203281000
0x64ee,15.245084000
0x64ef,15.245084000
0x64f0,15.245096000
0x64f1,15.265878000
0x64f2,15.265879000
0x64f3,15.289509000
0x64f4,15.289510000
0x64f5,15.312780000
0x64f6,15.312781000
0x64f7,15.338427000
0x64f8,15.338428000
0x64f9,15.338454000
0x64fa,15.351896000
0x64fb,15.373948000
0x64fc,15.373950000
0x64fd,15.398279000
0x64fe,15.398280000
0x64ff,15.423319000
0x6500,15.423320000
0x6501,15.447099000
0x6502,15.447100000
0x6503,15.470861000
0x6504,15.470862000
0x6505,15.496077000
0x6506,15.496079000
0x6507,15.496111000
0x6508,15.519260000
0x6509,15.519261000
0x650a,15.543785000
0x650b,15.543787000
0x650c,15.570320000
0x650d,15.570321000
0x650e,15.592405000
0x650f,15.592407000
0x6510,15.616854000
0x6511,15.616856000
0x6512,15.627757000
0x6513,15.652949000
0x6514,15.652951000
0x6515,15.676456000
0x6516,15.676457000
0x6517,15.701634000
0x6518,15.701635000
0x6519,15.701658000
0x651a,15.725312000
0x651b,15.725313000
0x651c,15.748994000
0x651d,15.748996000
0x651e,15.764000000
0x651f,15.785571000
0x6520,15.785572000
0x6521,15.809981000
0x6522,15.809983000
0x6523,15.833295000
0x6524,15.833297000
0x6525,15.849512000
0x6526,15.871604000
0x6527,15.871605000
0x6528,15.884656000
0x6529,15.906289000
0x652a,15.906290000
0x652b,15.920221000
0x652c,15.920326000
0x652d,15.931802000
0x652e,15.957243000
0x652f,15.969702000
0x6530,16.003855000
0x6531,16.018301000
0x6532,16.026960000
0x6533,16.051912000
0x6534,16.051913000
0x6535,16.075513000
0x6536,16.075514000
0x6537,16.100860000
0x6538,16.100861000
0x6539,16.100889000
0x653a,16.123087000
0x653b,16.123088000
0x653c,16.136700000
0x653d,16.160800000
0x653e,16.160801000
0x653f,16.183758000
0x6540,16.183760000
0x6541,16.208958000
0x6542,16.208959000
0x6543,16.221131000
0x6544,16.237823000
0x6545,16.316352000
0x6546,16.339781000
0x6547,16.339838000
0x6548,16.339839000
0x6549,16.363747000
0x654a,16.363748000
0x654b,16.385310000
0x654c,16.385311000
0x654d,16.386177000
0x654e,16.391444000
0x654f,16.414696000
0x6550,16.414697000
0x6551,16.439098000
0x6552,16.439099000
0x6553,16.489012000
0x6554,16.489014000
0x6555,16.509952000
0x6556,16.509954000
0x6557,16.530076000
0x6558,16.530077000
0x6559,16.551758000
0x655a,16.551759000
0x655b,16.575138000
0x655c,16.575139000
0x655d,16.599599000
0x655e,16.599601000
0x655f,16.623006000
0x6560,16.623007000
0x6561,16.623051000
0x6562,16.648413000
0x6563,16.648414000
0x6564,16.672345000
0x6565,16.672346000
0x6566,16.719601000
0x6567,16.719602000
0x6568,16.719607000
0x6569,16.719607000
0x656a,16.736875000
0x656b,16.759321000
0x656c,16.759322000
0x656d,16.759386000
0x656e,16.780808000
0x656f,16.780809000
0x6570,16.805986000
0x6571,16.805987000
0x6572,16.844333000
0x6573,16.844334000
0x6574,16.865358000
0x6575,16.865359000
0x6576,16.865381000
0x6577,16.879080000
0x6578,16.901188000
0x6579,16.901189000
0x657a,16.926399000
0x657b,16.926400000
0x657c,16.949798000
0x657d,16.949799000
0x657e,16.975399000
0x657f,16.975400000
0x6580,16.975423000
0x6581,17.026578000
0x6582,17.026580000
0x6583,17.026584000
0x6584,17.026584000
0x6585,17.048908000
0x6586,17.048909000
0x6587,17.071256000
0x6588,17.071257000
0x6589,17.094964000
0x658a,17.094965000
0x658b,17.106975000
0x658c,17.130722000
0x658d,17.130722000
0x658e,17.155202000
0x658f,17.155203000
0x6590,17.155225000
0x6591,17.179986000
0x6592,17.179986000
0x6593,17.205577000
0x6594,17.205577000
0x6595,17.229076000
0x6596,17.229076000
0x6597,17.242532000
0x6598,17.265222000
0x6599,17.265227000
0x659a,17.290628000
0x659b,17.290629000
0x659c,17.303628000
0x659d,17.324798000
0x659e,17.324799000
0x659f,17.350592000
0x65a0,17.350593000
0x65a1,17.363735000
0x65a2,17.374233000
0x65a3,17.401153000
0x65a4,17.412717000
0x65a5,17.424975000
0x65a6,17.436820000
0x65a7,17.449280000
0x65a8,17.458211000
0x65a9,17.470064000
0x65aa,17.483387000
0x65ab,17.506934000
0x65ac,17.506936000
0x65ad,17.532901000
0x65ae,17.532903000
0x65af,17.555956000
0x65b0,17.555958000
0x65b1,17.555988000
0x65b2,17.581633000
0x65b3,17.581635000
0x65b4,17.592545000
0x65b5,17.618748000
0x65b6,17.618749000
0x65b7,17.639568000
0x65b8,17.639569000
0x65b9,17.665718000
0x65ba,17.665720000
0x65bb,17.665756000
0x65bc,17.679415000
0x65bd,17.701194000
0x65be,17.701196000
0x65bf,17.715667000
0x65c0,17.751342000
