ip.id,tcp.time_relative
0x1eb6,3.710429000
0x1eb7,3.735105000
0x1eb8,3.735107000
0x1eb9,3.735138000
0x1eba,3.759267000
0x1ebb,3.759268000
0x1ebc,3.783881000
0x1ebd,3.783882000
0x1ebe,3.809388000
0x1ebf,3.809389000
0x1ec0,3.832305000
0x1ec1,3.832306000
0x1ec2,3.857390000
0x1ec3,3.857403000
0x1ec4,3.868384000
0x1ec5,3.894100000
0x1ec6,3.918631000
0x1ec7,3.943208000
0x1ec8,3.966292000
0x1ec9,3.990290000
0x1eca,4.015876000
0x1ecb,4.029152000
0x1ecc,4.037183000
0x1ecd,4.049627000
0x1ece,4.062825000
0x1ecf,4.075165000
0x1ed0,4.086783000
0x1ed1,4.098839000
0x1ed2,4.111951000
0x1ed3,4.134362000
0x1ed4,4.134363000
0x1ed5,4.150301000
0x1ed6,4.174171000
0x1ed7,4.208871000
0x1ed8,4.222424000
0x1ed9,4.230442000
0x1eda,4.254757000
0x1edb,4.254758000
0x1edc,4.279141000
0x1edd,4.279141000
0x1ede,4.279153000
0x1edf,4.305074000
0x1ee0,4.305083000
0x1ee1,4.327723000
0x1ee2,4.327724000
0x1ee3,4.327746000
0x1ee4,4.353392000
0x1ee5,4.353393000
0x1ee6,4.366183000
0x1ee7,4.389124000
0x1ee8,4.389125000
0x1ee9,4.413428000
0x1eea,4.413440000
0x1eeb,4.413472000
0x1eec,4.428354000
0x1eed,4.451917000
0x1eee,4.488435000
0x1eef,4.499528000
0x1ef0,4.531480000
0x1ef1,4.531481000
0x1ef2,4.531520000
0x1ef3,4.575302000
0x1ef4,4.575303000
0x1ef5,4.575333000
0x1ef6,4.621126000
0x1ef7,4.621127000
0x1ef8,4.621135000
0x1ef9,4.621136000
0x1efa,4.666636000
0x1efb,4.666638000
0x1efc,4.666761000
0x1efd,4.666762000
0x1efe,4.691538000
0x1eff,4.691540000
0x1f00,4.712657000
0x1f01,4.712658000
0x1f02,4.734498000
0x1f03,4.734499000
0x1f04,4.734532000
0x1f05,4.757866000
0x1f06,4.757868000
0x1f07,4.781743000
0x1f08,4.781747000
0x1f09,4.806149000
0x1f0a,4.806150000
0x1f0b,4.830539000
0x1f0c,4.830541000
0x1f0d,4.844581000
0x1f0e,4.844583000
0x1f0f,4.866178000
0x1f10,4.866186000
0x1f11,4.891205000
0x1f12,4.891207000
0x1f13,4.915268000
0x1f14,4.915269000
0x1f15,4.915298000
0x1f16,4.939620000
0x1f17,4.939622000
0x1f18,4.963374000
0x1f19,4.963375000
0x1f1a,4.987844000
0x1f1b,4.987846000
0x1f1c,4.998288000
0x1f1d,5.025721000
0x1f1e,5.049327000
0x1f1f,5.086970000
0x1f20,5.095383000
0x1f21,5.121723000
0x1f22,5.121725000
0x1f23,5.146700000
0x1f24,5.146702000
0x1f25,5.146775000
0x1f26,5.171914000
0x1f27,5.171916000
0x1f28,5.192519000
0x1f29,5.192521000
0x1f2a,5.192564000
0x1f2b,5.216031000
0x1f2c,5.216032000
0x1f2d,5.228556000
0x1f2e,5.252554000
0x1f2f,5.252555000
0x1f30,5.276791000
0x1f31,5.276792000
0x1f32,5.276808000
0x1f33,5.288693000
0x1f34,5.313891000
0x1f35,5.313892000
0x1f36,5.325552000
0x1f37,5.353042000
0x1f38,5.398555000
0x1f39,5.398568000
0x1f3a,5.444774000
0x1f3b,5.444775000
0x1f3c,5.444848000
0x1f3d,5.490357000
0x1f3e,5.490358000
0x1f3f,5.490366000
0x1f40,5.490366000
0x1f41,5.532958000
0x1f42,5.532959000
0x1f43,5.532989000
0x1f44,5.537121000
0x1f45,5.580545000
0x1f46,5.592745000
0x1f47,5.639638000
0x1f48,5.639645000
0x1f49,5.639688000
0x1f4a,5.686256000
0x1f4b,5.686258000
0x1f4c,5.686293000
0x1f4d,5.727101000
0x1f4e,5.727103000
0x1f4f,5.727143000
0x1f50,5.775140000
0x1f51,5.775142000
0x1f52,5.775152000
0x1f53,5.775153000
0x1f54,5.820878000
0x1f55,5.820879000
0x1f56,5.820890000
0x1f57,5.820891000
0x1f58,5.840580000
0x1f59,5.840582000
0x1f5a,5.861376000
0x1f5b,5.861386000
0x1f5c,5.876003000
0x1f5d,5.890193000
0x1f5e,5.926282000
0x1f5f,5.935031000
0x1f60,5.969593000
0x1f61,5.969594000
0x1f62,5.969621000
0x1f63,6.016394000
0x1f64,6.016396000
0x1f65,6.016450000
0x1f66,6.062140000
0x1f67,6.062142000
0x1f68,6.062157000
0x1f69,6.062158000
0x1f6a,6.106231000
0x1f6b,6.106232000
0x1f6c,6.106242000
0x1f6d,6.106243000
0x1f6e,6.126069000
0x1f6f,6.126071000
0x1f70,6.148373000
0x1f71,6.148375000
0x1f72,6.171583000
0x1f73,6.171586000
0x1f74,6.171629000
0x1f75,6.196046000
0x1f76,6.196047000
0x1f77,6.219855000
0x1f78,6.219856000
0x1f79,6.243579000
0x1f7a,6.243580000
0x1f7b,6.267717000
0x1f7c,6.267727000
0x1f7d,6.280502000
0x1f7e,6.280503000
0x1f7f,6.304417000
0x1f80,6.304417000
0x1f81,6.330240000
0x1f82,6.330241000
0x1f83,6.353919000
0x1f84,6.353920000
0x1f85,6.353932000
0x1f86,6.378320000
0x1f87,6.378320000
0x1f88,6.402603000
0x1f89,6.402604000
0x1f8a,6.426277000
0x1f8b,6.426278000
0x1f8c,6.451931000
0x1f8d,6.451933000
0x1f8e,6.475739000
0x1f8f,6.475740000
0x1f90,6.499756000
0x1f91,6.499757000
0x1f92,6.521707000
0x1f93,6.521707000
0x1f94,6.538747000
0x1f95,6.538747000
0x1f96,6.559372000
0x1f97,6.559374000
0x1f98,6.584764000
0x1f99,6.584769000
0x1f9a,6.584804000
0x1f9b,6.608349000
0x1f9c,6.608351000
0x1f9d,6.632935000
0x1f9e,6.632936000
0x1f9f,6.656901000
0x1fa0,6.656907000
0x1fa1,6.681697000
0x1fa2,6.681699000
0x1fa3,6.706309000
0x1fa4,6.706310000
0x1fa5,6.758747000
0x1fa6,6.758748000
0x1fa7,6.789438000
0x1fa8,6.789439000
0x1fa9,6.809760000
0x1faa,6.809761000
0x1fab,6.816188000
0x1fac,6.816189000
0x1fad,6.839870000
0x1fae,6.839871000
0x1faf,6.864776000
0x1fb0,6.864779000
0x1fb1,6.888511000
0x1fb2,6.888513000
0x1fb3,6.888554000
0x1fb4,6.912146000
0x1fb5,6.912147000
0x1fb6,6.936389000
0x1fb7,6.936395000
0x1fb8,6.961317000
0x1fb9,6.961319000
0x1fba,6.985476000
0x1fbb,6.985477000
0x1fbc,6.999192000
0x1fbd,7.008963000
0x1fbe,7.035929000
0x1fbf,7.059523000
0x1fc0,7.083766000
0x1fc1,7.107276000
0x1fc2,7.142797000
0x1fc3,7.166374000
0x1fc4,7.166376000
0x1fc5,7.190170000
0x1fc6,7.190171000
0x1fc7,7.213759000
0x1fc8,7.213760000
0x1fc9,7.213770000
0x1fca,7.237786000
0x1fcb,7.237787000
0x1fcc,7.262468000
0x1fcd,7.262468000
0x1fce,7.286559000
0x1fcf,7.286560000
0x1fd0,7.286573000
0x1fd1,7.312747000
0x1fd2,7.312748000
0x1fd3,7.327977000
0x1fd4,7.349672000
0x1fd5,7.349675000
0x1fd6,7.372862000
0x1fd7,7.372863000
0x1fd8,7.397522000
0x1fd9,7.397524000
0x1fda,7.397561000
0x1fdb,7.409527000
0x1fdc,7.434728000
0x1fdd,7.434730000
0x1fde,7.446945000
0x1fdf,7.470713000
0x1fe0,7.470714000
0x1fe1,7.493667000
0x1fe2,7.493668000
0x1fe3,7.493696000
0x1fe4,7.518454000
0x1fe5,7.518456000
0x1fe6,7.543056000
0x1fe7,7.543062000
0x1fe8,7.553163000
0x1fe9,7.580801000
0x1fea,7.604499000
0x1feb,7.641459000
0x1fec,7.652409000
0x1fed,7.663217000
0x1fee,7.686824000
0x1fef,7.686826000
0x1ff0,7.711694000
0x1ff1,7.711699000
0x1ff2,7.711748000
0x1ff3,7.735772000
0x1ff4,7.735773000
0x1ff5,7.752023000
0x1ff6,7.773952000
0x1ff7,7.773953000
0x1ff8,7.796363000
0x1ff9,7.796365000
0x1ffa,7.796412000
0x1ffb,7.812789000
0x1ffc,7.834781000
0x1ffd,7.834783000
0x1ffe,7.848833000
0x1fff,7.870836000
0x2000,7.870837000
0x2001,7.870868000
0x2002,7.893277000
0x2003,7.893279000
0x2004,7.916773000
0x2005,7.916777000
0x2006,7.942602000
0x2007,7.942604000
0x2008,7.958137000
0x2009,7.978376000
0x200a,7.978377000
0x200b,7.978408000
0x200c,7.993753000
0x200d,8.016355000
0x200e,8.016357000
0x200f,8.038821000
0x2010,8.038822000
0x2011,8.064021000
0x2012,8.064023000
0x2013,8.076943000
0x2014,8.076946000
0x2015,8.100598000
0x2016,8.100599000
0x2017,8.123543000
0x2018,8.123545000
0x2019,8.147634000
0x201a,8.147635000
0x201b,8.161548000
0x201c,8.172278000
0x201d,8.196548000
0x201e,8.220619000
0x201f,8.257184000
0x2020,8.268618000
0x2021,8.291641000
0x2022,8.291641000
0x2023,8.317209000
0x2024,8.317211000
0x2025,8.317233000
0x2026,8.340661000
0x2027,8.340661000
0x2028,8.354685000
0x2029,8.377089000
0x202a,8.377089000
0x202b,8.402737000
0x202c,8.402738000
0x202d,8.402753000
0x202e,8.418020000
0x202f,8.439860000
0x2030,8.439862000
0x2031,8.453031000
0x2032,8.473381000
0x2033,8.473382000
0x2034,8.473405000
0x2035,8.499004000
0x2036,8.499005000
0x2037,8.523918000
0x2038,8.523919000
0x2039,8.547618000
0x203a,8.547620000
0x203b,8.563594000
0x203c,8.584013000
0x203d,8.584014000
0x203e,8.584041000
0x203f,8.596568000
0x2040,8.620876000
0x2041,8.620877000
0x2042,8.644762000
0x2043,8.644763000
0x2044,8.669468000
0x2045,8.669469000
0x2046,8.681879000
0x2047,8.681880000
0x2048,8.704901000
0x2049,8.704902000
0x204a,8.730239000
0x204b,8.730240000
0x204c,8.740233000
0x204d,8.752609000
0x204e,8.806685000
0x204f,8.815438000
0x2050,8.828647000
0x2051,8.840680000
0x2052,8.850828000
0x2053,8.861542000
0x2054,8.887290000
0x2055,8.887292000
0x2056,8.910073000
0x2057,8.910074000
0x2058,8.910113000
0x2059,8.935060000
0x205a,8.935062000
0x205b,8.950468000
0x205c,8.972694000
0x205d,8.972696000
0x205e,8.994311000
0x205f,8.994312000
0x2060,8.994332000
0x2061,9.011345000
0x2062,9.033290000
0x2063,9.033291000
0x2064,9.047985000
0x2065,9.068871000
0x2066,9.068872000
0x2067,9.068896000
0x2068,9.092629000
0x2069,9.092630000
0x206a,9.117543000
0x206b,9.117544000
0x206c,9.141295000
0x206d,9.141297000
0x206e,9.154301000
0x206f,9.177584000
0x2070,9.177586000
0x2071,9.177612000
0x2072,9.191811000
0x2073,9.217499000
0x2074,9.217499000
0x2075,9.237650000
0x2076,9.237650000
0x2077,9.261806000
0x2078,9.261806000
0x2079,9.272903000
0x207a,9.272904000
0x207b,9.296752000
0x207c,9.296753000
0x207d,9.321858000
0x207e,9.321858000
0x207f,9.347424000
0x2080,9.347425000
0x2081,9.372079000
0x2082,9.372080000
0x2083,9.395558000
0x2084,9.395559000
0x2085,9.395594000
0x2086,9.419859000
0x2087,9.419860000
0x2088,9.444041000
0x2089,9.444044000
0x208a,9.467470000
0x208b,9.467471000
0x208c,9.517288000
0x208d,9.517290000
0x208e,9.517296000
0x208f,9.517297000
0x2090,9.540415000
0x2091,9.540417000
0x2092,9.555010000
0x2093,9.555011000
0x2094,9.577147000
0x2095,9.577149000
0x2096,9.601570000
0x2097,9.601573000
0x2098,9.627223000
0x2099,9.627224000
0x209a,9.649760000
0x209b,9.649762000
0x209c,9.674472000
0x209d,9.674473000
0x209e,9.674538000
0x209f,9.698511000
0x20a0,9.698512000
0x20a1,9.712093000
0x20a2,9.723372000
0x20a3,9.747425000
0x20a4,9.773146000
0x20a5,9.796872000
0x20a6,9.819723000
0x20a7,9.856596000
0x20a8,9.868057000
0x20a9,9.917400000
0x20aa,9.917401000
0x20ab,9.917406000
0x20ac,9.917406000
0x20ad,9.940096000
0x20ae,9.940098000
0x20af,9.940190000
0x20b0,9.965103000
0x20b1,9.965105000
0x20b2,9.988784000
0x20b3,9.988785000
0x20b4,10.013808000
0x20b5,10.013810000
0x20b6,10.013855000
0x20b7,10.025942000
0x20b8,10.050288000
0x20b9,10.087834000
0x20ba,10.099354000
0x20bb,10.108500000
0x20bc,10.134688000
0x20bd,10.134691000
0x20be,10.158679000
0x20bf,10.158680000
0x20c0,10.158730000
0x20c1,10.201905000
0x20c2,10.201906000
0x20c3,10.201915000
0x20c4,10.243346000
0x20c5,10.247197000
0x20c6,10.288343000
0x20c7,10.288346000
0x20c8,10.288359000
0x20c9,10.385825000
0x20ca,10.385826000
0x20cb,10.385873000
0x20cc,10.385874000
0x20cd,10.428218000
0x20ce,10.428219000
0x20cf,10.450974000
0x20d0,10.450976000
0x20d1,10.451752000
0x20d2,10.474242000
0x20d3,10.474243000
0x20d4,10.498562000
0x20d5,10.498563000
0x20d6,10.498606000
0x20d7,10.525635000
0x20d8,10.525636000
0x20d9,10.547028000
0x20da,10.568140000
0x20db,10.568142000
0x20dc,10.568146000
0x20dd,10.568147000
0x20de,10.589495000
0x20df,10.589496000
0x20e0,10.616467000
0x20e1,10.616468000
0x20e2,10.627456000
0x20e3,10.650781000
0x20e4,10.650783000
0x20e5,10.650819000
0x20e6,10.676930000
0x20e7,10.676932000
0x20e8,10.700271000
0x20e9,10.700274000
0x20ea,10.724369000
0x20eb,10.724370000
0x20ec,10.763946000
0x20ed,10.763947000
0x20ee,10.763951000
0x20ef,10.763951000
0x20f0,10.775262000
0x20f1,10.796765000
0x20f2,10.796767000
0x20f3,10.821943000
0x20f4,10.821945000
0x20f5,10.845670000
0x20f6,10.845671000
0x20f7,10.869351000
0x20f8,10.869353000
0x20f9,10.894148000
0x20fa,10.894150000
0x20fb,10.909910000
0x20fc,10.909911000
0x20fd,10.917407000
0x20fe,10.930619000
0x20ff,10.957596000
0x2100,10.980103000
0x2101,11.016430000
0x2102,11.029188000
0x2103,11.039753000
0x2104,11.064014000
0x2105,11.064015000
0x2106,11.086563000
0x2107,11.086564000
0x2108,11.086616000
0x2109,11.111094000
0x210a,11.111096000
0x210b,11.126760000
0x210c,11.148416000
0x210d,11.148418000
0x210e,11.173093000
0x210f,11.173094000
0x2110,11.173122000
0x2111,11.185592000
0x2112,11.207527000
0x2113,11.207528000
0x2114,11.219349000
0x2115,11.243793000
0x2116,11.243793000
0x2117,11.243807000
0x2118,11.268161000
0x2119,11.268162000
0x211a,11.279993000
0x211b,11.292170000
0x211c,11.320376000
0x211d,11.356579000
0x211e,11.367031000
0x211f,11.377897000
0x2120,11.401585000
0x2121,11.401587000
0x2122,11.425494000
0x2123,11.425495000
0x2124,11.425516000
0x2125,11.451001000
0x2126,11.451002000
0x2127,11.473861000
0x2128,11.473862000
0x2129,11.473886000
0x212a,11.498456000
0x212b,11.498457000
0x212c,11.512528000
0x212d,11.535968000
0x212e,11.535969000
0x212f,11.548785000
0x2130,11.585163000
0x2131,11.596835000
0x2132,11.607145000
0x2133,11.640433000
0x2134,11.640434000
0x2135,11.640472000
0x2136,11.689995000
0x2137,11.689996000
0x2138,11.690026000
0x2139,11.735985000
0x213a,11.735986000
0x213b,11.735993000
0x213c,11.735994000
0x213d,11.777886000
0x213e,11.798863000
0x213f,11.820616000
0x2140,11.867959000
0x2141,11.867965000
0x2142,11.868001000
0x2143,11.911877000
0x2144,11.911878000
0x2145,11.911921000
0x2146,11.957271000
0x2147,11.957273000
0x2148,11.957322000
0x2149,12.001572000
0x214a,12.001573000
0x214b,12.001580000
0x214c,12.001581000
0x214d,12.043588000
0x214e,12.043590000
0x214f,12.043684000
0x2150,12.048556000
0x2151,12.063007000
0x2152,12.085317000
0x2153,12.106643000
0x2154,12.128516000
0x2155,12.150086000
0x2156,12.195523000
0x2157,12.195532000
0x2158,12.195564000
0x2159,12.236307000
0x215a,12.236308000
0x215b,12.236322000
0x215c,12.296470000
0x215d,12.296471000
0x215e,12.326959000
0x215f,12.326959000
0x2160,12.326969000
0x2161,12.340257000
0x2162,12.340257000
0x2163,12.369169000
0x2164,12.369169000
0x2165,12.387450000
0x2166,12.387451000
0x2167,12.387479000
0x2168,12.398821000
0x2169,12.424007000
0x216a,12.424008000
0x216b,12.446521000
0x216c,12.446527000
0x216d,12.472447000
0x216e,12.472448000
0x216f,12.472469000
0x2170,12.495397000
0x2171,12.495398000
0x2172,12.521487000
0x2173,12.521488000
0x2174,12.543153000
0x2175,12.543154000
0x2176,12.569386000
0x2177,12.569387000
0x2178,12.583187000
0x2179,12.583188000
0x217a,12.604739000
0x217b,12.604740000
0x217c,12.628414000
0x217d,12.628416000
0x217e,12.628443000
0x217f,12.653456000
0x2180,12.653458000
0x2181,12.678286000
0x2182,12.678289000
0x2183,12.700736000
0x2184,12.700737000
0x2185,12.726102000
0x2186,12.726104000
0x2187,12.750999000
0x2188,12.751000000
0x2189,12.763133000
0x218a,12.763134000
0x218b,12.775373000
0x218c,12.786037000
0x218d,12.812437000
0x218e,12.835360000
0x218f,12.873888000
0x2190,12.884116000
0x2191,12.895615000
0x2192,12.895625000
0x2193,12.908081000
0x2194,12.921174000
0x2195,12.933478000
0x2196,12.944684000
0x2197,12.944693000
0x2198,12.956818000
0x2199,12.975450000
0x219a,12.994369000
0x219b,12.999747000
0x219c,13.042305000
0x219d,13.042306000
0x219e,13.042310000
0x219f,13.042311000
0x21a0,13.042344000
0x21a1,13.084189000
0x21a2,13.084190000
0x21a3,13.084223000
0x21a4,13.104093000
0x21a5,13.104095000
0x21a6,13.127494000
0x21a7,13.127495000
0x21a8,13.127521000
0x21a9,13.142464000
0x21aa,13.162679000
0x21ab,13.162681000
0x21ac,13.175407000
0x21ad,13.198229000
0x21ae,13.198230000
0x21af,13.223028000
0x21b0,13.223029000
0x21b1,13.223045000
0x21b2,13.246286000
0x21b3,13.246286000
0x21b4,13.258577000
0x21b5,13.282592000
0x21b6,13.321479000
0x21b7,13.333043000
0x21b8,13.343141000
0x21b9,13.368633000
0x21ba,13.368634000
0x21bb,13.393119000
0x21bc,13.393120000
0x21bd,13.393171000
0x21be,13.416954000
0x21bf,13.416960000
0x21c0,13.440984000
0x21c1,13.440990000
0x21c2,13.441036000
0x21c3,13.464856000
0x21c4,13.464857000
0x21c5,13.480935000
0x21c6,13.502730000
0x21c7,13.502732000
0x21c8,13.525223000
0x21c9,13.525225000
0x21ca,13.525259000
0x21cb,13.539068000
0x21cc,13.562476000
0x21cd,13.562477000
0x21ce,13.578496000
0x21cf,13.599907000
0x21d0,13.599908000
0x21d1,13.622975000
0x21d2,13.622976000
0x21d3,13.623005000
0x21d4,13.647645000
0x21d5,13.647648000
0x21d6,13.671435000
0x21d7,13.671436000
0x21d8,13.687445000
0x21d9,13.732730000
0x21da,13.732731000
0x21db,13.732737000
0x21dc,13.732738000
0x21dd,13.744202000
0x21de,13.744203000
0x21df,13.769375000
0x21e0,13.769377000
0x21e1,13.791903000
0x21e2,13.791905000
0x21e3,13.805105000
0x21e4,13.805106000
0x21e5,13.827831000
0x21e6,13.827832000
0x21e7,13.854096000
0x21e8,13.854098000
0x21e9,13.877450000
0x21ea,13.877452000
0x21eb,13.901808000
0x21ec,13.901819000
0x21ed,13.926338000
0x21ee,13.926340000
0x21ef,13.950549000
0x21f0,13.950551000
0x21f1,13.950605000
0x21f2,13.974700000
0x21f3,13.974703000
0x21f4,13.998652000
0x21f5,13.998654000
0x21f6,14.022781000
0x21f7,14.022783000
0x21f8,14.047356000
0x21f9,14.047358000
0x21fa,14.070312000
0x21fb,14.070323000
0x21fc,14.099752000
0x21fd,14.099753000
0x21fe,14.110432000
0x21ff,14.110433000
0x2200,14.132046000
0x2201,14.132047000
0x2202,14.156600000
0x2203,14.156602000
0x2204,14.168734000
0x2205,14.180974000
0x2206,14.204629000
0x2207,14.229316000
0x2208,14.252894000
0x2209,14.289278000
0x220a,14.301437000
0x220b,14.314153000
0x220c,14.336321000
0x220d,14.336322000
0x220e,14.362511000
